customerID,gender,Tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn
8375-DKEBR,Female,1,69.6,69.6,Month-to-month,Fiber optic,Electronic check,Yes
8375-KVTHK,Male,68,100.3,6754.35,One year,Fiber optic,Electronic check,No
8378-LKJAF,Male,38,101.15,3956.7,Month-to-month,Fiber optic,Credit card (automatic),No
8380-MQINP,Female,55,20.3,1079.05,Two year,No,Mailed check,No
8380-PEFPE,Male,1,71.65,71.65,Month-to-month,Fiber optic,Electronic check,Yes
8382-SHQEH,Female,8,84.9,764.95,Month-to-month,Fiber optic,Electronic check,Yes
8383-SGHJU,Female,33,59.4,1952.8,One year,DSL,Electronic check,No
8384-FZBJK,Female,57,100.6,5611.7,Month-to-month,Fiber optic,Electronic check,No
8387-MOJJT,Female,42,77.95,3384,Month-to-month,Fiber optic,Credit card (automatic),Yes
8387-UGUSU,Female,15,20.05,284.3,Month-to-month,No,Mailed check,No
8388-DMKAE,Female,8,20.25,174.65,Two year,No,Mailed check,No
8388-FYNPZ,Male,4,56.75,245.15,Month-to-month,DSL,Electronic check,No
8390-FESFV,Female,62,84.5,5193.2,Two year,DSL,Bank transfer (automatic),No
8393-DLHGA,Male,25,95.9,2448.75,Month-to-month,Fiber optic,Electronic check,Yes
8393-JMVMB,Male,1,19.45,19.45,Month-to-month,No,Mailed check,No
8395-ETZKQ,Male,68,19.5,1193.55,One year,No,Bank transfer (automatic),No
8397-MVTAZ,Male,34,100.05,3480,Month-to-month,Fiber optic,Electronic check,Yes
8398-TBIYD,Female,72,84.7,6185.15,Two year,Fiber optic,Bank transfer (automatic),No
8399-YNDCH,Male,21,60.05,1236.15,Month-to-month,DSL,Bank transfer (automatic),Yes
8400-WZICQ,Female,55,55.7,3131.8,Month-to-month,DSL,Electronic check,No
8401-EMUWF,Male,42,69.4,3058.3,Month-to-month,DSL,Bank transfer (automatic),No
8402-EIVQS,Male,67,100.9,6733.15,One year,Fiber optic,Credit card (automatic),No
8402-OOOHJ,Female,41,20.65,835.15,Two year,No,Mailed check,No
8404-FYDIB,Male,26,86.65,2208.75,Month-to-month,Fiber optic,Credit card (automatic),No
8404-GFGCZ,Male,4,65.6,250.1,Month-to-month,DSL,Electronic check,No
8404-VIOMB,Female,66,62.5,4136.4,Two year,DSL,Bank transfer (automatic),No
8404-VLQFB,Female,15,25.25,394.85,Month-to-month,No,Electronic check,No
8405-IGQFX,Female,63,90.05,5817,One year,Fiber optic,Credit card (automatic),No
8406-LNMHF,Male,59,82.95,4903.15,One year,Fiber optic,Credit card (automatic),No
8409-WQJUX,Female,25,54.2,1423.15,One year,DSL,Electronic check,No
8410-BGQXN,Male,4,19.4,93.4,Month-to-month,No,Mailed check,No
8413-VONUO,Male,2,95.65,167.3,Month-to-month,Fiber optic,Electronic check,Yes
8413-YNHNV,Male,69,90.65,6322.1,Two year,DSL,Mailed check,No
8414-MYSHR,Male,5,91.4,449.75,Month-to-month,Fiber optic,Electronic check,Yes
8414-OOEEL,Male,66,79.5,5196.1,Two year,DSL,Credit card (automatic),No
8417-FMLZI,Male,6,83.55,477.55,Month-to-month,Fiber optic,Credit card (automatic),Yes
8417-GSODA,Male,28,92.2,2568.15,One year,Fiber optic,Bank transfer (automatic),No
8421-WZOOW,Female,57,95.3,5567.45,Month-to-month,Fiber optic,Credit card (automatic),No
8429-XIBUM,Male,22,101.35,2317.1,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
8430-TWCBX,Female,49,20.7,1032.05,One year,No,Credit card (automatic),No
8433-WPJTV,Female,65,103.9,6767.1,One year,Fiber optic,Bank transfer (automatic),No
8433-WXGNA,Male,2,75.7,189.2,Month-to-month,Fiber optic,Electronic check,Yes
8434-PNQZX,Female,42,78.45,3373.4,Two year,DSL,Credit card (automatic),No
8434-VGEQQ,Male,61,20.55,1305.95,Two year,No,Credit card (automatic),No
8436-BJUMM,Male,26,83.75,2070.6,Month-to-month,Fiber optic,Electronic check,Yes
8439-LTUGF,Male,10,20,198.6,Month-to-month,No,Credit card (automatic),No
8441-SHIPE,Female,67,25.6,1790.35,Two year,No,Bank transfer (automatic),No
8443-WVPSS,Male,10,99.85,990.9,Month-to-month,Fiber optic,Electronic check,Yes
8443-ZRDBZ,Male,4,76.05,318.9,Month-to-month,Fiber optic,Electronic check,Yes
8444-WRIDW,Female,66,80.45,5224.35,Month-to-month,Fiber optic,Credit card (automatic),Yes
8445-DNBAE,Male,1,50.05,50.05,Month-to-month,DSL,Electronic check,No
8450-JOVAH,Male,2,56.7,113.55,Month-to-month,DSL,Mailed check,Yes
8450-LUGUK,Female,37,24.1,861.85,Two year,No,Bank transfer (automatic),No
8450-UYIBU,Female,35,39.85,1434.6,Month-to-month,DSL,Electronic check,No
8454-AATJP,Female,72,115.05,8405,Two year,Fiber optic,Credit card (automatic),No
8455-HIRAQ,Female,8,44.45,369.3,Month-to-month,DSL,Mailed check,No
8456-QDAVC,Male,19,78.7,1495.1,Month-to-month,Fiber optic,Bank transfer (automatic),No
8457-XIGKN,Male,20,19.6,356.15,Month-to-month,No,Credit card (automatic),No
8461-EFQYM,Female,38,24.25,914.4,One year,No,Electronic check,No
8464-EETCQ,Male,57,18.8,1094.35,Two year,No,Credit card (automatic),No
8465-SBRXP,Male,38,94.9,3616.25,Two year,Fiber optic,Bank transfer (automatic),No
8466-PZBLH,Male,67,104.6,6885.75,Two year,Fiber optic,Bank transfer (automatic),No
8467-WYNSR,Male,22,55.1,1253.15,Month-to-month,DSL,Mailed check,No
8468-EHYJA,Female,57,99.65,5497.05,Month-to-month,Fiber optic,Electronic check,No
8468-FZTOE,Female,72,74.35,5237.4,Two year,DSL,Electronic check,No
8469-SNFFH,Male,70,79.4,5528.9,One year,DSL,Bank transfer (automatic),No
8473-VUVJN,Male,1,73.65,73.65,Month-to-month,Fiber optic,Electronic check,Yes
8474-UMLNT,Female,13,67.8,842.25,Month-to-month,DSL,Bank transfer (automatic),No
8480-PPONV,Male,62,115.55,7159.05,Two year,Fiber optic,Bank transfer (automatic),No
8481-YYXWG,Female,5,89.35,461.7,Month-to-month,Fiber optic,Electronic check,Yes
8485-GJCDN,Female,5,69.05,318.5,Month-to-month,Fiber optic,Mailed check,Yes
8486-AYEQH,Female,31,76.05,2227.8,Month-to-month,Fiber optic,Electronic check,No
8490-BXHEO,Male,18,80.55,1411.65,Month-to-month,Fiber optic,Credit card (automatic),No
8495-LJDFO,Female,64,108.95,7111.3,Month-to-month,Fiber optic,Bank transfer (automatic),No
8495-PRWFH,Female,42,55.65,2421.75,Month-to-month,DSL,Electronic check,No
8496-DMZUK,Male,30,90.4,2820.65,One year,Fiber optic,Bank transfer (automatic),No
8496-EJAUI,Male,19,73.85,1424.5,Month-to-month,Fiber optic,Credit card (automatic),Yes
8498-XXGWA,Female,65,55.15,3673.15,Month-to-month,DSL,Mailed check,No
8499-BRXTD,Male,18,20.1,401.85,One year,No,Mailed check,No
8510-AWCXC,Female,13,100.8,1308.1,Month-to-month,Fiber optic,Electronic check,Yes
8510-BBWMU,Female,41,19.75,806.95,One year,No,Mailed check,No
8510-TMWYB,Female,54,59.8,3246.45,Two year,DSL,Bank transfer (automatic),No
8512-WIWYV,Male,32,20.35,707.5,One year,No,Credit card (automatic),No
8513-OLYGY,Male,72,115.8,8332.15,Two year,Fiber optic,Credit card (automatic),No
8514-VZHEB,Male,59,19.5,1147.85,Two year,No,Mailed check,No
8515-OCTJS,Female,25,24.75,692.1,Two year,No,Credit card (automatic),Yes
8519-IMDHU,Male,15,85.6,1345.55,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
8519-QJGJD,Female,14,75.35,1025.95,Month-to-month,Fiber optic,Electronic check,Yes
8532-UEFWH,Male,52,25.75,1345.85,Two year,No,Mailed check,No
8535-SFUTN,Male,61,106.45,6300.15,Month-to-month,Fiber optic,Electronic check,No
8540-ZQGEA,Female,54,20.05,1102.4,Two year,No,Credit card (automatic),No
8541-QVFKM,Female,8,73.5,632.2,Month-to-month,Fiber optic,Electronic check,No
8543-MSDMF,Male,3,77.4,206.15,Month-to-month,DSL,Electronic check,No
8544-GOQSH,Female,14,80.05,1112.3,Month-to-month,Fiber optic,Credit card (automatic),No
8544-JNBOX,Male,72,20.8,1521.2,Two year,No,Mailed check,No
8547-NSBBO,Male,35,96.75,3403.4,Month-to-month,Fiber optic,Mailed check,No
8548-AWOFC,Male,66,63.85,4264.6,Month-to-month,DSL,Electronic check,No
8550-XSXUQ,Male,48,70.55,3420.5,One year,DSL,Credit card (automatic),No
8552-OBVRU,Female,48,104.5,5068.05,Month-to-month,Fiber optic,Electronic check,No
8559-CIZFV,Male,21,77.5,1625,One year,DSL,Mailed check,Yes
8559-WNQZS,Male,1,20.45,20.45,Two year,No,Mailed check,No
8561-NMTBD,Female,67,112.35,7388.45,One year,Fiber optic,Credit card (automatic),No
8562-GHPPI,Female,1,19.8,19.8,Month-to-month,No,Credit card (automatic),No
8563-IIOXK,Male,7,49.75,331.3,One year,DSL,Electronic check,Yes
8563-OYMQY,Male,17,90.95,1612.2,Month-to-month,Fiber optic,Credit card (automatic),No
8564-LDKFL,Male,40,106,4178.65,One year,Fiber optic,Bank transfer (automatic),No
8565-CLBZW,Male,24,89.85,2165.05,Month-to-month,Fiber optic,Mailed check,Yes
8565-HBFNN,Male,69,107.2,7317.1,One year,Fiber optic,Credit card (automatic),No
8565-WUXZU,Male,72,84.8,6141.65,Two year,Fiber optic,Credit card (automatic),No
8566-YPRGL,Female,1,19.5,19.5,Month-to-month,No,Mailed check,No
8570-KLJYJ,Female,36,54.45,1893.5,One year,DSL,Mailed check,No
8571-ZCMCX,Female,47,60,2768.65,Two year,DSL,Credit card (automatic),No
8573-CGOCC,Male,16,19.75,294.9,Month-to-month,No,Credit card (automatic),No
8573-JGCZW,Male,17,19.65,351.55,One year,No,Bank transfer (automatic),No
8577-QSOCG,Female,38,20.2,746.05,Two year,No,Mailed check,No
8580-AECUZ,Male,1,79.1,79.1,Month-to-month,Fiber optic,Electronic check,Yes
8580-QVLOC,Female,72,92.45,6440.25,Two year,DSL,Credit card (automatic),Yes
8582-KRHPJ,Male,50,35,1782.4,Month-to-month,DSL,Mailed check,No
8584-KMVXD,Female,8,75.6,535.55,Month-to-month,Fiber optic,Electronic check,No
8587-XYZSF,Male,67,50.55,3260.1,Two year,DSL,Bank transfer (automatic),No
8590-OHDIW,Female,38,20.3,749.35,One year,No,Mailed check,No
8590-YFFQO,Male,70,64.95,4523.25,Two year,DSL,Credit card (automatic),No
8591-NXRCV,Female,41,74.65,3090.65,Month-to-month,DSL,Bank transfer (automatic),No
8591-TKMZH,Male,59,111.1,6555.2,Two year,Fiber optic,Mailed check,No
8592-PLTMQ,Female,64,24.7,1642.75,One year,No,Mailed check,No
8593-WHYHV,Male,3,85.3,264.8,Month-to-month,Fiber optic,Electronic check,Yes
8595-SIZNC,Female,22,25.6,548.8,One year,No,Bank transfer (automatic),No
8597-CTXVJ,Male,70,64.95,4551.5,One year,DSL,Bank transfer (automatic),No
8597-CWYHH,Male,43,94.35,3921.3,One year,Fiber optic,Mailed check,No
8601-QACRS,Female,5,50.6,249.95,Month-to-month,DSL,Mailed check,Yes
8603-IJWDN,Male,1,86.6,86.6,Month-to-month,Fiber optic,Electronic check,Yes
8605-ITULD,Female,1,19.55,19.55,Month-to-month,No,Mailed check,No
8606-CIQUL,Male,72,115.75,8399.15,Two year,Fiber optic,Credit card (automatic),No
8606-OEGQZ,Female,18,25.3,454.65,Two year,No,Credit card (automatic),No
8608-OZTLB,Male,38,74.05,2802.3,One year,DSL,Electronic check,No
8610-WFCJF,Female,49,95.6,4783.5,Month-to-month,Fiber optic,Electronic check,Yes
8610-ZIKJJ,Female,2,20.3,31.9,One year,No,Mailed check,No
8612-GXIDD,Male,12,25.4,313,Two year,No,Bank transfer (automatic),No
8614-VGMMV,Female,15,49.1,679.55,Month-to-month,DSL,Electronic check,Yes
8617-ENBDS,Male,3,73.6,232.5,Month-to-month,Fiber optic,Credit card (automatic),No
8619-IJNDK,Female,71,64.05,4492.9,Two year,DSL,Credit card (automatic),No
8620-RJPZN,Female,1,20.7,20.7,Month-to-month,No,Electronic check,No
8621-MNIHH,Female,34,94.25,3217.55,Month-to-month,Fiber optic,Electronic check,Yes
8622-ZLFKO,Female,6,90.75,512.25,Month-to-month,Fiber optic,Electronic check,No
8623-TMRBY,Male,51,84.2,4146.05,Month-to-month,Fiber optic,Electronic check,Yes
8623-ULFNQ,Female,26,66.05,1652.4,Month-to-month,DSL,Electronic check,No
8624-GIOUT,Female,49,59.75,2934.3,Month-to-month,DSL,Credit card (automatic),Yes
8625-AZYZY,Male,24,104.65,2542.45,Month-to-month,Fiber optic,Electronic check,Yes
8626-PTQGE,Male,69,60.05,4176.7,Two year,DSL,Bank transfer (automatic),No
8626-XHBIE,Male,56,24.8,1424.2,Two year,No,Mailed check,No
8627-EHGIP,Male,44,53.95,2375.4,One year,DSL,Mailed check,Yes
8627-ZYGSZ,Male,47,78.9,3650.35,One year,Fiber optic,Electronic check,No
8628-MFKAX,Female,72,116.75,8277.05,Two year,Fiber optic,Credit card (automatic),No
8630-FJLIB,Female,18,69.8,1221.65,Month-to-month,Fiber optic,Electronic check,No
8630-QSGXK,Male,51,75.2,3901.25,Two year,DSL,Bank transfer (automatic),No
8631-NBHFZ,Male,66,79.4,5154.6,Two year,DSL,Credit card (automatic),Yes
8631-WUXGY,Female,46,99.8,4391.25,Month-to-month,Fiber optic,Electronic check,No
8631-XVRZL,Male,9,20.15,163.7,One year,No,Mailed check,No
8634-CILSZ,Male,69,104.7,7220.35,One year,Fiber optic,Bank transfer (automatic),Yes
8634-MPHTR,Male,47,100.05,4871.05,Month-to-month,Fiber optic,Electronic check,Yes
8637-XJIVR,Female,12,78.95,927.35,Month-to-month,Fiber optic,Electronic check,Yes
8639-NHQEI,Female,72,95.9,6954.15,Two year,Fiber optic,Bank transfer (automatic),No
8640-SDGKB,Male,4,74.4,299.7,Month-to-month,DSL,Electronic check,Yes
8642-GVWRF,Female,2,79.7,165,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
8644-XLFBW,Male,1,71.65,71.65,Month-to-month,Fiber optic,Electronic check,Yes
8644-XYTSV,Male,42,40.15,1626.05,Month-to-month,DSL,Bank transfer (automatic),No
8645-KOMJQ,Male,69,81.95,5601.4,Two year,DSL,Bank transfer (automatic),No
8645-KWHJO,Male,14,55,771.95,Month-to-month,DSL,Electronic check,No
8646-JCOMS,Female,66,90.55,6130.95,One year,Fiber optic,Bank transfer (automatic),No
8647-SDTWQ,Male,57,74.3,4018.35,Month-to-month,Fiber optic,Electronic check,No
8648-PFRMP,Female,14,46.35,672.7,Month-to-month,DSL,Electronic check,No
8650-RHRKE,Male,4,29.65,118.5,Month-to-month,DSL,Electronic check,Yes
8651-ENBZX,Female,60,106,6441.4,One year,Fiber optic,Electronic check,Yes
8652-YHIYU,Female,16,79.5,1264.2,One year,Fiber optic,Credit card (automatic),No
8654-DHAOW,Female,2,54.15,101.65,Month-to-month,DSL,Mailed check,No
8659-HDIYE,Female,64,74.65,4869.35,Month-to-month,DSL,Credit card (automatic),No
8659-IOOPU,Female,71,100.45,7159.7,Two year,Fiber optic,Electronic check,No
8660-BUETV,Female,3,44.75,148.05,Month-to-month,DSL,Mailed check,No
8661-BOYNW,Female,72,84.4,6096.45,Two year,DSL,Credit card (automatic),No
8663-UPDGF,Female,26,69.5,1800.05,Month-to-month,DSL,Bank transfer (automatic),No
8665-UTDHZ,Male,1,30.2,30.2,Month-to-month,DSL,Electronic check,Yes
8668-KNZTI,Male,52,53.75,2790.65,One year,DSL,Electronic check,No
8670-ERCJH,Male,72,113.4,8164.1,Two year,Fiber optic,Bank transfer (automatic),No
8670-MEFCP,Female,36,92.9,3379.25,Two year,DSL,Credit card (automatic),No
8671-KKKOS,Female,46,45.55,2062.15,Month-to-month,DSL,Electronic check,No
8672-OAUPW,Male,51,47.85,2356.75,One year,DSL,Credit card (automatic),No
8676-OOQEJ,Male,4,30.5,118.4,Month-to-month,DSL,Electronic check,No
8676-TRMJS,Male,3,75,209.1,Month-to-month,Fiber optic,Mailed check,Yes
8677-HDZEE,Female,56,105.45,5916.95,Month-to-month,Fiber optic,Bank transfer (automatic),No
8679-JOEVF,Female,16,59.4,1023.9,Month-to-month,DSL,Electronic check,Yes
8679-LZBMD,Male,44,90.65,3974.15,One year,Fiber optic,Bank transfer (automatic),No
8680-CGLTP,Male,29,58.75,1696.2,One year,DSL,Electronic check,No
8681-ICONS,Male,29,20.65,654.85,Month-to-month,No,Mailed check,No
8685-WHQPW,Female,22,74.4,1692.6,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
8687-BAFGU,Male,1,74,74,Month-to-month,Fiber optic,Electronic check,No
8690-UPCZI,Male,29,69.05,1958.45,One year,DSL,Bank transfer (automatic),No
8690-ZVLCL,Female,68,88,6161.9,Two year,DSL,Credit card (automatic),No
8695-ARGXZ,Male,34,75.55,2425.4,Month-to-month,Fiber optic,Electronic check,No
8695-WDYEA,Male,1,51.25,51.25,Month-to-month,DSL,Mailed check,No
8696-JKZNU,Female,37,76.25,2841.55,Month-to-month,Fiber optic,Electronic check,Yes
8699-ASUFO,Male,7,74.4,527.9,Month-to-month,Fiber optic,Mailed check,Yes
8701-DGLVH,Male,51,20.45,1042.65,Two year,No,Mailed check,No
8705-DWKTI,Male,52,83.8,4331.4,Month-to-month,Fiber optic,Credit card (automatic),No
8705-WZCYL,Male,1,44.8,44.8,Month-to-month,DSL,Electronic check,No
8706-HRADD,Male,21,43.55,1011.5,Month-to-month,DSL,Mailed check,No
8707-HOEDG,Female,70,110.2,7689.8,Two year,Fiber optic,Electronic check,No
8707-RMEZH,Female,69,87.3,6055.55,One year,Fiber optic,Credit card (automatic),No
8708-XPXHZ,Female,42,94.2,4186.3,Month-to-month,Fiber optic,Electronic check,Yes
8709-KRDVL,Female,33,100,3320.6,Month-to-month,Fiber optic,Electronic check,No
8710-YGLWG,Male,1,44.9,44.9,Month-to-month,DSL,Mailed check,No
8711-LOBKY,Male,59,19.85,1188.25,Two year,No,Mailed check,No
8713-IGZSO,Male,2,24.85,62,Month-to-month,No,Mailed check,No
8714-CTZJW,Female,4,82.85,319.6,Month-to-month,Fiber optic,Credit card (automatic),No
8714-EUHJO,Female,31,91.15,2995.45,Month-to-month,Fiber optic,Electronic check,Yes
8715-KKTFG,Female,61,103.3,6518.35,One year,Fiber optic,Bank transfer (automatic),No
8717-VCTXJ,Male,42,19.55,839.4,One year,No,Mailed check,No
8718-PTMEZ,Female,13,31.05,347.25,Month-to-month,DSL,Electronic check,Yes
8720-RQSBJ,Male,1,44,44,Month-to-month,DSL,Electronic check,No
8722-NGNBH,Male,5,40,223.45,Month-to-month,DSL,Mailed check,Yes
8722-PRFDV,Female,71,77.55,5574.35,Two year,DSL,Credit card (automatic),No
8725-JEDFD,Male,27,69.05,1793.25,Month-to-month,Fiber optic,Mailed check,No
8727-JQFHV,Male,57,20.75,1123.15,Two year,No,Mailed check,No
8727-XDPUD,Male,37,35.8,1316.9,Two year,DSL,Credit card (automatic),No
8728-SKJLR,Male,41,74.25,3089.1,Month-to-month,Fiber optic,Electronic check,No
8731-WBBMB,Female,26,81.9,2078.55,Month-to-month,DSL,Bank transfer (automatic),No
8734-DKSTZ,Female,10,85.95,858.6,Month-to-month,Fiber optic,Electronic check,No
8734-FNWVH,Male,31,59.7,1825.5,Month-to-month,DSL,Bank transfer (automatic),No
8735-DCXNF,Male,10,54.95,568.85,Month-to-month,DSL,Credit card (automatic),No
8735-IJJEG,Male,14,50.2,668.85,Month-to-month,DSL,Credit card (automatic),No
8735-NBLWT,Male,9,20.4,184.1,Month-to-month,No,Mailed check,No
8735-SDUFN,Female,72,24.3,1778.7,Two year,No,Bank transfer (automatic),No
8738-JOKAR,Female,42,67.7,2882.25,One year,DSL,Mailed check,No
8739-QOTTN,Female,2,20.35,41.85,Month-to-month,No,Mailed check,No
8739-WWKDU,Male,25,89.5,2196.15,Month-to-month,Fiber optic,Electronic check,Yes
8739-XNIKG,Female,5,84,424.75,Month-to-month,Fiber optic,Electronic check,No
8740-CRYFY,Male,1,78.95,78.95,Month-to-month,Fiber optic,Electronic check,Yes
8740-XLHDR,Male,5,43.25,219,Month-to-month,DSL,Mailed check,Yes
8741-LQOBK,Female,46,35.05,1620.25,Month-to-month,DSL,Bank transfer (automatic),No
8745-PVESG,Female,57,41.1,2258.25,One year,DSL,Credit card (automatic),No
8746-BFOAJ,Male,21,20.5,429.55,One year,No,Bank transfer (automatic),No
8746-OQQRW,Male,4,25.25,101.9,Month-to-month,No,Mailed check,No
8747-UDCOI,Female,65,19.35,1319.95,Two year,No,Bank transfer (automatic),No
8748-HFWBO,Male,19,19.9,357.7,One year,No,Mailed check,No
8749-CLJXC,Male,1,20.05,20.05,Month-to-month,No,Mailed check,No
8749-JMNKX,Male,51,93.8,4750.95,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
8749-TZYEC,Male,72,24.8,1874.3,Two year,No,Credit card (automatic),No
8750-QWZAJ,Female,70,19.8,1378.75,Two year,No,Bank transfer (automatic),No
8751-EDEKA,Female,28,89.9,2433.5,Month-to-month,Fiber optic,Credit card (automatic),No
8752-GHJFU,Male,71,92,6585.2,One year,Fiber optic,Electronic check,No
8752-IMQOS,Male,5,20.1,85.1,One year,No,Mailed check,No
8752-STIVR,Female,4,79,303.15,Month-to-month,Fiber optic,Electronic check,Yes
8755-IWJHN,Male,69,95.35,6382,Month-to-month,Fiber optic,Bank transfer (automatic),No
8755-OGKNA,Female,57,19.5,1167.6,Two year,No,Bank transfer (automatic),No
8756-RDDLT,Female,68,44.95,3085.35,Month-to-month,DSL,Electronic check,No
8757-TFHHJ,Male,1,49.8,49.8,Month-to-month,DSL,Credit card (automatic),No
8760-ZRHKE,Female,71,69.2,4982.5,One year,DSL,Electronic check,No
8761-NSOBC,Male,44,100.55,4398.15,Month-to-month,Fiber optic,Electronic check,Yes
8763-KIAFH,Female,27,20.55,583.3,One year,No,Mailed check,No
8766-PAFNE,Male,71,79.1,5564.85,Two year,DSL,Credit card (automatic),No
8769-KKTPH,Female,63,99.65,6311.2,One year,Fiber optic,Credit card (automatic),No
8773-HHUOZ,Female,17,64.7,1093.1,Month-to-month,DSL,Mailed check,Yes
8774-GSBUN,Male,72,25.4,1797.1,Two year,No,Mailed check,No
8775-CEBBJ,Female,9,44.2,403.35,Month-to-month,DSL,Bank transfer (automatic),Yes
8775-ERLNB,Male,1,74.3,74.3,Month-to-month,Fiber optic,Electronic check,No
8775-LHDJH,Female,1,90.6,90.6,Month-to-month,Fiber optic,Electronic check,Yes
8777-MBMTS,Female,65,105.85,6725.5,Two year,Fiber optic,Credit card (automatic),No
8777-PVYGU,Female,52,64.3,3410.6,One year,DSL,Mailed check,No
8778-LMWTJ,Female,9,74.85,708.2,Month-to-month,Fiber optic,Electronic check,No
8779-QRDMV,Male,1,39.65,39.65,Month-to-month,DSL,Electronic check,Yes
8779-YIQQA,Male,21,19.8,350.1,One year,No,Mailed check,No
8780-IHCRN,Male,63,24.65,1574.5,Two year,No,Credit card (automatic),No
8780-IXSTS,Female,6,90.1,521.3,Month-to-month,Fiber optic,Electronic check,Yes
8780-RSYYU,Female,25,19.2,532.1,Month-to-month,No,Credit card (automatic),No
